3200,223,1,0
3315,229,1,0
3353,239,1,0
3390,250,1,0
3421,260,1,0
3120,264,1,0
3266,270,1,0
3318,286,1,0
3355,298,1,0
3915,337,1,0
3941,366,1,0
3012,388,1,0
3667,391,1,0
3004,440,1,0
3636,440,1,0
3676,452,1,0
3000,457,1,0
3773,488,1,0
2993,490,1,0
3832,512,1,0
3822,513,1,0
3032,515,1,0
3846,552,1,0
1661,555,1,0
3887,559,1,0
1682,560,1,0
3022,577,1,0
1408,600,1,0
3127,603,1,0
1604,609,1,0
1621,619,1,0
1377,622,1,0
3102,627,1,0
1343,651,1,0
1676,653,1,0
1710,677,1,0
2937,685,1,0
2876,688,1,0
2838,690,1,0
2781,693,1,0
2742,695,1,0
1740,698,1,0
2870,703,1,0
2825,705,1,0
2788,707,1,0
2698,711,1,0
1388,714,1,0
2638,714,1,0
2595,716,1,0
2482,723,1,0
1787,731,1,0
2515,735,1,0
2470,738,1,0
1277,740,1,0
2406,742,1,0
2387,744,1,0
1378,748,1,0
3909,748,1,0
2321,750,1,0
1820,755,1,0
2262,758,1,0
2221,765,1,0
1372,770,1,0
2186,771,1,0
1259,776,1,0
1857,779,1,0
2126,781,1,0
4078,785,1,0
2276,786,1,0
3924,787,1,0
2235,792,1,0
2199,799,1,0
1908,808,1,0
2140,809,1,0
4108,811,1,0
2103,815,1,0
1940,822,1,0
4122,822,1,0
3938,823,1,0
2051,824,1,0
1428,829,1,0
2011,831,1,0
1970,838,1,0
2013,840,1,0
1352,842,1,0
1935,843,1,0
4156,845,1,0
1856,848,1,0
1878,848,1,0
4172,854,1,0
1348,857,1,0
3954,858,1,0
1348,863,3,0
1348,864,7,0
1347,865,1,0
1348,865,2,0
1415,867,1,0
1342,882,1,0
4228,882,1,0
4269,897,1,0
1336,902,1,0
4117,912,1,0
4545,921,1,0
4177,923,1,0
4482,923,1,0
4401,924,1,0
1329,925,1,0
4443,925,1,0
1398,926,1,0
4232,928,1,0
4386,928,1,0
4253,929,1,0
4306,930,1,0
4536,964,1,0
1318,967,1,0
4574,988,1,0
1310,996,1,0
1305,1012,1,0
1297,1044,1,0
4634,1045,1,0
1281,1098,1,0
1245,1103,1,0
4685,1110,1,0
1244,1141,1,0
1269,1143,1,0
4709,1143,1,0
1241,1176,1,0
1262,1176,1,0
4745,1192,1,0
1241,1201,1,0
1240,1202,8,0
1240,1204,1,0
1256,1210,1,0
1238,1213,1,0
4768,1224,1,0
1236,1234,1,0
1232,1263,1,0
1248,1289,1,0
1222,1312,1,0
1214,1343,1,0
998,1482,1,0
1147,1503,1,0
979,1511,1,0
1130,1532,1,0
5265,1537,1,0
1149,1542,1,0
1103,1575,1,0
1083,1604,1,0
1098,1618,1,0
1053,1649,1,0
1077,1650,1,0
1030,1683,1,0
1046,1697,1,0
1027,1724,1,0
1006,1755,1,0
983,1789,1,0
5661,1833,1,0
950,1836,1,0
734,1849,1,0
928,1863,1,0
5704,1874,1,0
715,1879,1,0
885,1901,1,0
850,1922,1,0
813,1937,1,0
756,1956,1,0
738,1962,1,0
5611,1970,1,0
5882,1980,1,0
5637,1995,1,0
830,2003,1,0
5923,2018,1,0
5933,2027,1,0
788,2032,1,0
5946,2039,1,0
775,2044,1,0
5967,2059,1,0
6000,2090,1,0
5833,2117,1,0
5873,2155,1,0
5885,2167,1,0
5926,2205,1,0
6106,2207,1,0
5955,2232,1,0
539,2233,1,0
5998,2273,1,0
535,2277,1,0
6113,2283,1,0
6026,2302,1,0
6111,2317,1,0
6050,2331,1,0
573,2338,1,0
6109,2339,1,0
527,2345,1,0
564,2360,1,0
6072,2364,1,0
6105,2371,1,0
519,2382,1,0
6095,2413,1,0
6099,2416,1,0
506,2420,1,0
5651,2421,0,2
5653,2421,0,2
5655,2421,0,2
5657,2421,0,2
5659,2421,0,2
5661,2421,0,2
5663,2421,0,2
5667,2421,0,2
5634,2422,0,2
5636,2422,0,2
5639,2422,0,2
5641,2422,0,2
5644,2422,0,2
5646,2422,0,2
5648,2422,0,2
5613,2423,0,2
5616,2423,0,2
5618,2423,0,2
5621,2423,0,2
5624,2423,0,2
5626,2423,0,2
5629,2423,0,2
5631,2423,0,2
5592,2424,0,2
5594,2424,0,2
5597,2424,0,2
5599,2424,0,2
5602,2424,0,2
5605,2424,0,2
5607,2424,0,2
5569,2425,0,2
5571,2425,0,2
5574,2425,0,2
5577,2425,0,2
5579,2425,0,2
5582,2425,0,2
5584,2425,0,2
5587,2425,0,2
5589,2425,0,2
5548,2426,0,2
5550,2426,0,2
5553,2426,0,2
5555,2426,0,2
5558,2426,0,2
5561,2426,0,2
5563,2426,0,2
5566,2426,0,2
5527,2427,0,2
5530,2427,0,2
5532,2427,0,2
5535,2427,0,2
5537,2427,0,2
5540,2427,0,2
5543,2427,0,2
5507,2428,0,2
5510,2428,0,2
5513,2428,0,2
5516,2428,0,2
5519,2428,0,2
5521,2428,0,2
5524,2428,0,2
5486,2429,0,2
5489,2429,0,2
5491,2429,0,2
5494,2429,0,2
5497,2429,0,2
5499,2429,0,2
5502,2429,0,2
5505,2429,0,2
5467,2430,0,2
5470,2430,0,2
5472,2430,0,2
5475,2430,0,2
5481,2430,0,2
5483,2430,0,2
5447,2431,0,2
5450,2431,0,2
5453,2431,0,2
5456,2431,0,2
5459,2431,0,2
5461,2431,0,2
5464,2431,0,2
5429,2432,0,2
5432,2432,0,2
5435,2432,0,2
5438,2432,0,2
5441,2432,0,2
5444,2432,0,2
5414,2433,0,2
5417,2433,0,2
5420,2433,0,2
5423,2433,0,2
5426,2433,0,2
5395,2434,0,2
5398,2434,0,2
5401,2434,0,2
5404,2434,0,2
5411,2434,0,2
5377,2435,0,2
5380,2435,0,2
5383,2435,0,2
5386,2435,0,2
5389,2435,0,2
5392,2435,0,2
5364,2436,0,2
5366,2436,0,2
5369,2436,0,2
5372,2436,0,2
5375,2436,0,2
5346,2437,0,2
5349,2437,0,2
5352,2437,0,2
5355,2437,0,2
5358,2437,0,2
5361,2437,0,2
5328,2438,0,2
5331,2438,0,2
5334,2438,0,2
5337,2438,0,2
5343,2438,0,2
5313,2439,0,2
5316,2439,0,2
5319,2439,0,2
5322,2439,0,2
5325,2439,0,2
5295,2440,0,2
5298,2440,0,2
5301,2440,0,2
5304,2440,0,2
5307,2440,0,2
5310,2440,0,2
5277,2441,0,2
5279,2441,0,2
5282,2441,0,2
5284,2441,0,2
5287,2441,0,2
5289,2441,0,2
5292,2441,0,2
5258,2442,0,2
5261,2442,0,2
5263,2442,0,2
5266,2442,0,2
5269,2442,0,2
5271,2442,0,2
5241,2443,0,2
5244,2443,0,2
5247,2443,0,2
5250,2443,0,2
5252,2443,0,2
5255,2443,0,2
5224,2444,0,2
5227,2444,0,2
5230,2444,0,2
5232,2444,0,2
5235,2444,0,2
5238,2444,0,2
5208,2445,0,2
5212,2445,0,2
5215,2445,0,2
5218,2445,0,2
5221,2445,0,2
5190,2446,0,2
5193,2446,0,2
5196,2446,0,2
5199,2446,0,2
5205,2446,0,2
5171,2447,0,2
5174,2447,0,2
5177,2447,0,2
5180,2447,0,2
5183,2447,0,2
5187,2447,0,2
5142,2448,0,2
5145,2448,0,2
5148,2448,0,2
5151,2448,0,2
5154,2448,0,2
5158,2448,0,2
5161,2448,0,2
5164,2448,0,2
5167,2448,0,2
5117,2449,0,2
5120,2449,0,2
5122,2449,0,2
5125,2449,0,2
5131,2449,0,2
5134,2449,0,2
5136,2449,0,2
5139,2449,0,2
5089,2450,0,2
5091,2450,0,2
