116.466,39.8897,0,1.16232e-17,9.71292e-17,4.12487e-17,8.89876e-20,1.50756e-21,3.04288e-22,1.20036e-17,
116.466,39.8897,0,1.10342e-17,8.18883e-17,2.78087e-17,1.42248e-19,1.96096e-19,4.87035e-22,1.20237e-17,
116.466,39.8897,0,1.08727e-17,9.39212e-17,2.35602e-17,9.91796e-20,3.84308e-19,2.94381e-22,1.05756e-17,
116.466,39.8897,0,1.17006e-17,1.15857e-16,4.21066e-17,1.0608e-19,9.19798e-22,3.19719e-22,2.49591e-17,
116.466,39.8897,0,1.2384e-17,9.64229e-17,3.38695e-17,7.65601e-20,4.57573e-19,3.31804e-22,9.5493e-18,
116.466,39.8897,0,1.18578e-17,8.45468e-17,3.41772e-17,1.12829e-19,5.40483e-19,3.33881e-22,1.41529e-17,
116.466,39.8897,0,1.29624e-17,7.82071e-17,2.56387e-17,8.4764e-20,1.11893e-21,4.7667e-22,6.94034e-18,
116.466,39.8897,0,1.23393e-17,9.87558e-17,3.68717e-17,1.10896e-19,1.39985e-21,4.85271e-22,8.71036e-18,
116.466,39.8897,0,1.22987e-17,1.02216e-16,4.09644e-17,9.63445e-20,3.47406e-19,6.24206e-22,1.86102e-17,
116.466,39.8897,0,1.67019e-17,1.14091e-16,2.87286e-17,7.19168e-20,3.04194e-19,4.45356e-22,4.07767e-17,
116.466,39.8897,0,1.61817e-17,9.36163e-17,2.82565e-17,9.25269e-20,2.0227e-21,7.03549e-22,5.76026e-17,
116.466,39.8897,0,1.22145e-17,1.02339e-16,3.7372e-17,9.78305e-20,1.50611e-21,7.75953e-22,3.47594e-17,
116.466,39.8897,0,1.44575e-17,1.22781e-16,4.49102e-17,8.91036e-20,1.54557e-21,3.60214e-22,1.6184e-17,
116.466,39.8897,0,1.30417e-17,1.23678e-16,5.01331e-17,8.84513e-20,1.49093e-19,3.88416e-22,1.46497e-17,
116.466,39.8897,0,1.34713e-17,1.05162e-16,4.39504e-17,1.19361e-19,3.8829e-19,3.94974e-22,7.01534e-18,
116.466,39.8897,0,1.23709e-17,1.24398e-16,4.32467e-17,1.12099e-19,1.22979e-19,3.8638e-22,3.32042e-17,
116.466,39.8897,0,1.29347e-17,1.03394e-16,2.51196e-17,1.25491e-19,2.05186e-21,7.76989e-22,2.26767e-17,
116.466,39.8897,0,1.5998e-17,1.23498e-16,4.22967e-17,1.09779e-19,1.60838e-20,4.12448e-22,3.12801e-17,
116.466,39.8897,0,2.01854e-17,8.16036e-17,2.73083e-17,9.71339e-20,6.45131e-19,7.07941e-22,2.97964e-17,
116.466,39.8897,0,1.54268e-17,9.29172e-17,3.79388e-17,1.21444e-19,5.00332e-19,6.55594e-22,3.46936e-17,
116.466,39.8897,0,1.43548e-17,8.98683e-17,3.99613e-17,9.16166e-20,1.20646e-20,1.26346e-21,3.22163e-17,
116.466,39.8897,0,1.24994e-17,9.64909e-17,3.48204e-17,1.06553e-19,5.71086e-20,4.58486e-22,4.36193e-18,
116.466,39.8897,0,1.44957e-17,1.03302e-16,3.76285e-17,8.83286e-20,2.12574e-21,1.97046e-22,3.30315e-17,
116.466,39.8897,0,1.60107e-17,1.10117e-16,4.26402e-17,1.00158e-19,3.04291e-20,7.68984e-22,3.39927e-17,
116.466,39.8897,0,9.93321e-18,1.03023e-16,4.23329e-17,1.04795e-19,6.66913e-19,3.54591e-22,3.61882e-17,
116.466,39.8897,0,1.13018e-17,1.26056e-16,4.88784e-17,9.67298e-20,4.58474e-19,2.23445e-22,1.20867e-17,
116.466,39.8897,0,1.16937e-17,1.10433e-16,4.73416e-17,9.77168e-20,2.99964e-20,1.53299e-21,3.92545e-17,
116.466,39.8897,0,1.17999e-17,1.27437e-16,4.7873e-17,9.82456e-20,1.4239e-19,4.83489e-22,3.02566e-17,
116.466,39.8897,0,9.94292e-18,8.13232e-17,3.70102e-17,1.0734e-19,4.35412e-19,1.05579e-21,6.39686e-18,
116.466,39.8897,0,1.45653e-17,9.63643e-17,2.96363e-17,1.25616e-19,4.39327e-20,3.79169e-22,2.9072e-17,
116.466,39.8897,0,2.06907e-17,1.14117e-16,5.25884e-17,6.70679e-20,9.21941e-22,1.65153e-21,9.88848e-18,
116.466,39.8897,0,1.61165e-17,8.87336e-17,3.64391e-17,9.1842e-20,2.37415e-20,2.65039e-22,9.64806e-18,
116.466,39.8897,0,1.46015e-17,7.16911e-17,2.5985e-17,1.11028e-19,2.30411e-19,3.17408e-22,1.82839e-17,
116.466,39.8897,0,1.34587e-17,9.14469e-17,2.66634e-17,1.05034e-19,2.24803e-19,2.42462e-22,3.59553e-17,
116.466,39.8897,0,1.22389e-17,9.68847e-17,2.81752e-17,1.15174e-19,5.10995e-20,3.87046e-22,3.06652e-17,
116.466,39.8897,0,1.56818e-17,1.03719e-16,3.79979e-17,1.04172e-19,1.95987e-21,4.09259e-22,4.06039e-17,
116.466,39.8897,0,1.16246e-17,9.82482e-17,4.64998e-17,8.98995e-20,2.64158e-21,2.72133e-22,3.62852e-17,
116.466,39.8897,0,1.31197e-17,1.26366e-16,4.94545e-17,1.07015e-19,4.32167e-20,5.61674e-22,3.98916e-17,
116.466,39.8897,0,1.23823e-17,8.84665e-17,3.50851e-17,7.79264e-20,9.58358e-20,8.81302e-22,3.64606e-17,
116.466,39.8897,0,1.29069e-17,8.7727e-17,3.62552e-17,1.09224e-19,5.45569e-19,3.40609e-22,9.91876e-18,
116.466,39.8897,0,1.10945e-17,1.19708e-16,5.12531e-17,8.9764e-20,4.85474e-20,2.03416e-22,1.35403e-17,
116.466,39.8897,0,1.22766e-17,1.23598e-16,5.00356e-17,9.85209e-20,9.90238e-22,1.98078e-22,6.30101e-18,
116.466,39.8897,0,1.17118e-17,1.21234e-16,5.23316e-17,1.14851e-19,2.37639e-20,2.7935e-22,9.15913e-18,
116.466,39.8897,0,1.26298e-17,1.11248e-16,4.00447e-17,1.07151e-19,7.28086e-19,2.7103e-22,1.40945e-17,
116.466,39.8897,0,1.29127e-17,1.14203e-16,4.56427e-17,9.2237e-20,1.43553e-21,2.79762e-22,3.00178e-17,
116.466,39.8897,0,1.25926e-17,8.94162e-17,3.17889e-17,9.47329e-20,1.33013e-21,4.49079e-22,2.09189e-17,
116.466,39.8897,0,1.19057e-17,8.22346e-17,3.17189e-17,1.1212e-19,2.40818e-21,3.94285e-22,4.45799e-17,
116.466,39.8897,0,1.14244e-17,1.24071e-16,4.62954e-17,1.05411e-19,2.47933e-21,3.75767e-22,4.22737e-17,
116.466,39.8897,0,1.19449e-17,1.01553e-16,5.12448e-17,1.08242e-19,3.31961e-21,3.63688e-22,4.62115e-17,
116.466,39.8897,0,1.29074e-17,1.26997e-16,4.9756e-17,1.04749e-19,1.02649e-19,5.51842e-22,1.3134e-17,
116.466,39.8897,0,1.12395e-17,9.56529e-17,3.7305e-17,1.53059e-19,4.54442e-19,6.08797e-22,4.19051e-17,
116.466,39.8897,0,1.15269e-17,1.07264e-16,3.42187e-17,9.83657e-20,5.41169e-19,3.62165e-22,1.36779e-17,
116.466,39.8897,0,1.1386e-17,9.86172e-17,3.01038e-17,7.7652e-20,1.44114e-21,3.21578e-22,1.84861e-17,
116.466,39.8897,0,1.22907e-17,8.47667e-17,2.90732e-17,9.15497e-20,1.30902e-21,1.85211e-21,6.78131e-18,
116.466,39.8897,0,1.61616e-17,1.01947e-16,3.71388e-17,1.07709e-19,3.42261e-20,4.25644e-22,2.26948e-17,
116.466,39.8897,0,1.46219e-17,8.44715e-17,2.82164e-17,1.58559e-19,4.43544e-20,2.00009e-22,1.75532e-17,
116.466,39.8897,0,1.18238e-17,9.2459e-17,2.92964e-17,1.24747e-19,1.24348e-21,2.8705e-22,1.52395e-17,
116.466,39.8897,0,1.22645e-17,8.19808e-17,2.39342e-17,1.23931e-19,1.40379e-21,4.73445e-22,1.66675e-17,
116.466,39.8897,0,1.3953e-17,6.87846e-17,2.46189e-17,8.7621e-20,2.40325e-19,3.13145e-22,5.42821e-18,
116.466,39.8897,0,1.2128e-17,8.95336e-17,3.04332e-17,6.81424e-20,3.26826e-19,2.03902e-22,4.10134e-17,
116.466,39.8897,0,1.45814e-17,9.21029e-17,3.94055e-17,8.66309e-20,8.9746e-22,3.38091e-22,2.03352e-17,
116.466,39.8897,0,1.60926e-17,1.09521e-16,3.32679e-17,8.77882e-20,1.41409e-21,6.07422e-22,1.80712e-17,
116.466,39.8897,0,1.97132e-17,7.94389e-17,2.99944e-17,8.68495e-20,3.35832e-19,3.76253e-22,4.0435e-17,
116.466,39.8897,0,1.72883e-17,1.05134e-16,5.37904e-17,1.16531e-19,6.32211e-19,3.65504e-22,2.99612e-17,
116.466,39.8897,0,1.69052e-17,1.22638e-16,5.04369e-17,9.97012e-20,6.52285e-19,4.16216e-22,2.97183e-17,
116.466,39.8897,0,1.61584e-17,8.8304e-17,2.53161e-17,1.08482e-19,9.52605e-19,5.46454e-22,3.60131e-17,
116.466,39.8897,0,1.43855e-17,1.17052e-16,4.12109e-17,1.24391e-19,1.75971e-21,3.27952e-22,3.09196e-17,
116.466,39.8897,0,1.24667e-17,1.04616e-16,4.18928e-17,1.19098e-19,1.09018e-20,3.6342e-22,1.51816e-17,
116.466,39.8897,0,1.5205e-17,1.04867e-16,4.36408e-17,1.16334e-19,8.00998e-20,4.33281e-22,3.90697e-17,
116.466,39.8897,0,1.42647e-17,1.10148e-16,3.78684e-17,1.01468e-19,2.06186e-21,3.18907e-22,1.14374e-17,
116.466,39.8897,0,1.49705e-17,1.16607e-16,3.77674e-17,1.01136e-19,8.26133e-20,3.47248e-22,4.69509e-18,
116.466,39.8897,0,1.01848e-17,9.73265e-17,4.06335e-17,1.02794e-19,1.92767e-21,3.32404e-22,2.0537e-17,
116.466,39.8897,0,9.887e-18,8.74297e-17,2.42648e-17,9.28858e-20,2.00691e-20,3.07974e-22,1.71168e-17,
116.466,39.8897,0,1.27735e-17,1.07397e-16,4.02072e-17,1.20136e-19,6.25009e-21,3.31291e-22,2.64228e-17,
116.466,39.8897,0,1.17721e-17,1.0187e-16,4.28076e-17,1.17777e-19,2.5999e-19,1.52678e-21,3.24766e-17,
116.466,39.8897,0,1.10677e-17,1.06201e-16,3.29081e-17,9.443e-20,2.04798e-19,3.7048e-22,1.30391e-17,
116.466,39.8897,0,1.22771e-17,9.66855e-17,3.31857e-17,1.03963e-19,3.26384e-19,9.02931e-22,2.09139e-17,
116.466,39.8897,0,1.34945e-17,1.15028e-16,3.6939e-17,9.52445e-20,2.27474e-19,3.93023e-22,3.90786e-17,
116.466,39.8897,0,1.2776e-17,1.02476e-16,4.17175e-17,5.23888e-20,1.61036e-21,1.82516e-22,1.30206e-17,
116.466,39.8897,0,1.34684e-17,9.73758e-17,3.59095e-17,1.20572e-19,1.15882e-21,2.54423e-22,2.46109e-17,
116.466,39.8897,0,1.12976e-17,1.2407e-16,5.05536e-17,1.04679e-19,3.74748e-19,4.52524e-22,1.86565e-17,
116.466,39.8897,0,1.42428e-17,1.14588e-16,4.70235e-17,1.2786e-19,3.06165e-19,1.57231e-21,3.95465e-17,
