116.373278,39.757357833,1560742097,0.00041066677524,0,5.3954673707e-07,1.5257580435e-05,9.7503308074e-06,3.1960984344e-07,1.5901697685e-07,4.0793037954e-08,0.00038485485659,0,0,12,12,0,11,106
116.37472464,39.756952273,1560742091,0.0010923347736,0,3.9403875079e-07,0.00010720442883,7.6605109744e-06,5.2039098383e-07,1.8684773038e-07,8.0566498801e-08,0.00097771391625,1.62,3.88,22,22,2,11,107
116.37650627,39.756823545,1560742079,0.00070612005547,0,4.4608989454e-07,7.1688497272e-05,4.0865694068e-06,3.0835714602e-07,1.6966874843e-07,9.9111201765e-08,0.00063004620645,1.21,3.94,22,22,2,11,108
116.3783987,39.7570043,1560742068,0.00062491196319,0,4.5928539391e-07,7.6501259439e-06,4.6397122916e-06,1.0319920234e-06,1.4646692317e-07,2.3917991496e-07,0.0006115433198,0,0,20,20,0,11,109
116.380062,39.757313167,1560742057,0.0011682898832,0,4.0692633415e-07,2.6536445138e-05,1.0270924784e-05,2.3470397397e-06,2.7470958113e-07,5.8537039596e-08,0.0011315511817,1.2366666667,3.94,24,24,4,11,110
116.37126969,39.758644966,1560742118,0.0017899286574,0,6.5232211602e-07,2.2341281425e-05,2.0380631367e-05,5.593130274e-07,3.108912267e-07,1.4779255002e-08,0.0017496106367,1.41,3.92,29,29,2,12,105
116.372429,39.757761667,1560742103,0.0010191536333,0,7.3111425893e-07,1.4472792882e-05,1.095580184e-05,4.0046280971e-07,1.6811988085e-07,2.535405063e-08,0.00099264369942,0,0,12,12,0,12,106
116.38192338,39.757796615,1560742045,0.0017803628786,0,4.2398971838e-07,1.7503634629e-05,1.0987066208e-05,1.7026607794e-06,2.5242219291e-07,2.5579331315e-07,0.001749930106,1.62,3.94,26,26,2,12,111
116.38367067,39.758212083,1560742031,0.004102385711,0,4.9704288424e-07,1.6347237529e-05,1.8752531483e-05,1.3298996486e-06,3.0059453581e-07,5.4366629835e-07,0.0040636762136,1.72,3.94,24,24,2,12,112
116.38553677,39.758649154,1560742018,0.0046392455332,0,6.6258115325e-07,1.0927991721e-05,1.8383365827e-05,8.2333565862e-07,2.8448221193e-07,3.1506794007e-08,0.0046089265166,1.65,3.94,26,26,4,12,113
116.387298,39.759066545,1560742005,0.0011164079122,0,6.918651016e-07,3.5510531227e-05,2.6402379727e-05,1.1485665096e-06,2.0644610327e-07,2.1052270197e-08,0.0010543315648,0,0,22,22,0,12,114
116.3883445,39.759312,1560741993,0.00050024723021,0,6.4808238029e-07,1.7432598135e-05,3.1577664969e-05,1.0193347212e-06,1.6622545567e-07,9.8407863532e-08,0.00045178285458,0,0,4,4,0,12,115
116.3699426,39.760574,1560742135,0.003512324998,0,6.6506822917e-07,3.0908984915e-05,2.4476901398e-05,1.0930258682e-06,4.4400700999e-07,6.6903749979e-08,0.0034576810253,0,0,20,20,0,13,104
116.370407,39.7596595,1560742124,0.00083872082462,0,7.246349163e-07,2.5260171382e-05,1.7925131659e-05,4.3466981431e-07,2.2658746681e-07,1.1414705763e-08,0.00079662185268,0,0,12,12,0,13,105
116.3892477,39.7595235,1560741991,0.00065861950505,0,5.1714521042e-07,2.0675424962e-05,3.2337612098e-05,2.3128283782e-06,1.5372430432e-07,4.18176585e-08,0.00060538264421,0,0,20,20,0,13,115
116.39094136,39.759923818,1560741981,0.0004573982686,0,4.2045753926e-07,2.6106504982e-05,3.5579982666e-05,2.2828760546e-06,1.5137438126e-07,2.4699779242e-08,0.00039633812046,0,0,22,22,0,13,116
116.39280745,39.760362091,1560741969,0.00017617626542,0,4.3880610202e-07,2.5494790312e-05,2.7412906916e-05,1.8075370777e-06,1.5856604184e-07,3.1721154538e-08,0.00012335985793,0,0,22,22,0,13,117
116.39447578,39.760751333,1560741958,0.00043236087739,0,5.2678247821e-07,2.1741068681e-05,2.3385132054e-05,1.6344183683e-06,1.8143705458e-07,2.782021337e-08,0.00038918488672,0,0,18,18,0,13,118
116.3957794,39.761055,1560741949,0.0011145746627,0,7.3543623323e-07,1.7173033349e-05,2.7016096255e-05,1.9219867218e-06,2.6834921359e-07,1.6724111209e-08,0.0010714598112,0,0,10,10,0,13,119
116.36947019,39.762073562,1560742152,0.0047694255049,0,8.5738614858e-07,5.4530193529e-05,2.4795145762e-05,1.9296884631e-06,1.0132947118e-06,1.5963931317e-07,0.0046923450349,0,0,32,32,0,14,104
116.39674543,39.761287,1560741943,0.0020257887108,0,5.1175558203e-07,2.1442250603e-05,2.6297524006e-05,1.5904804742e-06,4.9043985795e-07,4.3438016786e-08,0.0019802218012,1.5,3.79,14,14,2,14,119
116.3981489,39.7616142,1560741936,0.0016738345302,0,6.5754328445e-07,2.5665586114e-05,2.2829759387e-05,1.1896104425e-06,4.1796752214e-07,2.0950052961e-07,0.0016275419995,0,0,20,20,0,14,120
116.400027,39.7620529,1560741926,0.0024882741343,0,7.6783122353e-07,2.4919218412e-05,1.955154615e-05,1.0688448138e-06,3.6625793541e-07,5.6496103141e-08,0.0024459922294,0,0,20,20,0,14,121
116.4017519,39.7624627,1560741915,0.0013238059464,0,9.8391307967e-07,2.6356971615e-05,2.3695959518e-05,1.0573469659e-06,2.2387059807e-07,6.1428068736e-08,0.001277317332,1.29,3.55,20,20,2,14,122
116.40312617,39.7627895,1560741905,0.0014632695891,0,8.7210323721e-07,3.0883692621e-05,4.1883571349e-05,1.5043601669e-06,1.5254181456e-07,1.601770534e-07,0.0013948897721,0,0,12,12,0,14,123
116.369063,39.763875538,1560742165,0.00078000717689,0,6.8785530003e-07,3.7012700388e-05,2.0198855706e-05,1.0736291108e-06,3.0458692061e-07,4.6810909931e-08,0.00072651975679,0,0,26,26,0,15,104
116.4040942,39.7630204,1560741898,0.0015519083715,0,1.1676894492e-06,5.3994397058e-05,5.4502304718e-05,2.6029811186e-06,2.2721281759e-07,6.2706461129e-08,0.0014505100738,1.24,3.55,10,10,2,15,123
116.40535867,39.7633455,1560741893,0.0013904126522,0,1.0666840801e-06,6.4931771289e-05,7.6946712263e-05,1.7532871435e-06,3.8868674868e-07,1.4615346331e-07,0.0012593857067,1.36,3.54,24,24,2,15,124
116.407163,39.7638732,1560741881,0.0010875502192,0,9.2693921393e-07,6.2534969397e-05,4.3700716947e-05,6.6009293503e-07,2.3218855669e-07,1.9914425904e-08,0.00099536010927,1.74,3.54,20,20,2,15,125
116.4087552,39.7644372,1560741870,0.0022198549472,0,7.6310816107e-07,6.1399360474e-05,4.4575968742e-05,4.7465200128e-07,6.095289679e-07,3.9206978301e-08,0.0021221054457,0,0,20,20,0,15,126
116.36868985,39.765582692,1560742179,0.0022920857383,0,7.8703270573e-07,4.218091218e-05,1.9017843596e-05,1.4512814343e-06,5.1713112532e-07,1.0943552386e-06,0.0022330542763,1.95,4.08,26,26,2,16,104
116.40965667,39.764815333,1560741860,0.0022354989065,0,7.807075677e-07,8.9649355681e-05,3.9277069547e-05,5.7175180793e-07,9.1771468291e-07,5.822782484e-08,0.0021113581868,0,0,6,6,0,16,126
116.41074992,39.765369417,1560741857,0.0060282339972,0,1.5129096818e-06,8.4640706594e-05,5.4095047345e-05,1.4705030649e-06,1.9417737006e-06,1.9830582072e-07,0.005891907362,1.63,3.54,24,24,2,16,127
116.41212313,39.766194875,1560741844,0.0024810767836,0,7.1715897454e-07,9.840609184e-05,3.3784916192e-05,7.0616195851e-07,7.8085921081e-07,6.7791355025e-08,0.0023558024966,1.43,3.52,16,16,2,16,128
116.36826238,39.767558615,1560742194,0.0020414330994,0,1.3998297545e-06,3.7645478164e-05,1.9058222465e-05,1.6493716998e-06,5.9652709736e-07,5.5146615845e-08,0.0019870847708,1.52,4.08,26,26,2,17,103
116.368459,39.766651,1560742181,0.0009333577642,0,9.4060248105e-07,4.1542700048e-05,2.3083956194e-05,3.1025270926e-06,3.2665954655e-07,1.2553597788e-08,0.00087447255016,0,0,4,4,0,17,104
116.412976,39.766819833,1560741836,0.0039606932972,0,6.4873830273e-07,8.9420784103e-05,2.2866251531e-05,3.8987408189e-07,1.0448465345e-06,5.5598993247e-07,0.0038556933463,0,0,12,12,0,17,128
116.41405055,39.767758,1560741830,0.0024696223434,0,6.2839430899e-07,5.8779727797e-05,1.3817847552e-05,4.318128399e-07,3.7080555141e-07,6.7839177097e-08,0.0023993344881,1.63,3.52,22,22,2,17,129
116.36789621,39.769238286,1560742209,0.0022266154475,0,2.2995217503e-06,5.8787183396e-05,2.4315953157e-05,3.0625014844e-06,4.8124723685e-07,4.1378020496e-08,0.0021460545079,1.66,4.0866666667,28,28,4,18,103
116.41496257,39.768717571,1560741818,0.0005614767391,0,6.6407440867e-07,6.6150730735e-05,1.0212782623e-05,1.8812450157e-07,1.5145014252e-07,6.1093896802e-08,0.00048803576516,0,0,14,14,0,18,129
116.4156585,39.769618125,1560741811,0.00071778246773,0,5.7208951851e-07,5.6537907325e-05,1.0294805273e-05,1.2352026043e-07,1.6343201901e-07,9.4665106663e-09,0.00065378908992,0,0,16,16,0,18,130
116.3674156,39.770951,1560742225,0.0012476073876,0,2.0721277492e-06,0.00011588546876,4.4221657693e-05,2.7040722885e-06,3.4759132386e-07,4.4010293297e-08,0.0010922731739,1.49,4.1,30,30,2,19,103
116.41654564,39.771058714,1560741802,0.00089248731236,0,4.7510635186e-07,5.2650444761e-05,9.1406000943e-06,1.1552633999e-07,4.2087931591e-07,5.5704677915e-08,0.00083366259472,1.17,3.51,28,28,2,19,130
116.2726378,39.7736162,1560742852,0.0012658190698,0,1.3134705006e-06,0.00029386135636,0.00017856112389,2.1818795766e-07,1.5234358714e-07,2.6814052096e-07,0.00085259484448,0,0,10,10,0,20,50
116.27384192,39.773183,1560742847,0.0019209090291,0,1.7555961976e-06,0.0011531267502,0.00072875917978,2.8241979227e-07,1.5700325873e-07,3.6351620553e-07,0.00031947119219,0,0,26,26,0,20,51
116.27565421,39.772739429,1560742834,0.0017407818395,0,1.2325684887e-06,0.0010519089101,0.00058280161297,7.6644256791e-07,3.0673268321e-07,4.018374681e-07,0.00037204396658,0,0,28,28,0,20,52
116.27739427,39.772529818,1560742819,0.0014172445731,0,8.9841661866e-07,0.00026545134325,0.00028100979755,1.2527626688e-06,3.2433481669e-07,4.125141299e-06,0.00096367742902,0,0,22,22,0,20,53
116.27920867,39.772519083,1560742807,0.0021315263409,0,1.1542322755e-06,0.00024828088797,0.00012810787244,7.9984683063e-07,2.9044276495e-07,2.0752770606e-06,0.0017880224088,1.43,3.97,24,24,2,20,54
116.28098325,39.772715083,1560742795,0.001774132214,0,8.9396871954e-07,0.00039320561075,0.00014543915406,2.745231482e-07,1.6350857407e-07,6.2539180421e-07,0.0013006318358,1.39,3.97,24,24,2,20,55
116.28287533,39.773145417,1560742782,0.00067218915681,0,5.2716685679e-07,0.00018343237625,7.8595442394e-05,1.9686840785e-07,1.4243621257e-07,3.112070714e-07,0.00044243953274,0,0,24,24,0,20,56
116.284249,39.773590167,1560742770,0.00039633261282,0,4.3537996161e-07,8.3520532778e-05,3.5145072338e-05,6.4514710458e-08,1.34146996e-07,1.8460625882e-08,0.00029187672365,1.54,4.02,12,12,2,20,57
116.3661401,39.7732448,1560742241,0.0011840108762,0,1.0229649389e-06,5.5535243626e-05,2.2811316997e-05,5.2075754455e-07,3.883122141e-07,8.3388954345e-08,0.0011133040095,0,0,20,20,0,20,102
116.3668085,39.772325,1560742231,0.00043404222461,0,1.7744550592e-06,0.0001108875615,2.8341299957e-05,9.9729497265e-07,3.3153909933e-07,4.3747989651e-08,0.00030314319887,1.38,4.1,12,12,2,20,103
116.417063,39.77205,1560741788,0.0011211481964,0,4.2377341986e-07,4.2573087229e-05,1.7809745355e-05,2.498926381e-07,6.380570973e-07,2.6711873391e-08,0.0010700957248,0,0,2,2,0,20,130
116.41748175,39.772996,1560741787,0.0036558178743,0,5.4542866307e-07,8.6210874432e-05,2.6597237084e-05,2.7139563431e-07,9.6901547745e-07,9.3206402555e-08,0.0035552472762,1.5,3.51,24,24,2,20,131
116.27023654,39.774947308,1560742874,0.0034197395773,0,6.6567197949e-07,0.00012495557845,8.6875648224e-05,1.5626730486e-07,4.0603209418e-07,1.3404763967e-07,0.0032351592443,1.58,4.1,26,26,2,21,49
116.271756,39.77402825,1560742861,0.0015542476989,0,8.7570689608e-07,0.00017930552307,0.00012122739154,2.1166463501e-07,2.7179446896e-07,2.8551799376e-07,0.0013012112496,1.41,4.1,16,16,2,21,50
116.28501375,39.77388775,1560742764,0.00050023916377,0,5.7593628829e-07,7.9618682068e-05,3.3919069195e-05,6.6622798076e-08,1.4093921091e-07,2.0797955575e-08,0.00040268287534,0,0,8,8,0,21,57
116.28640158,39.77451,1560742760,0.0013725772233,0,6.9678827542e-07,8.6011613808e-05,4.212697951e-05,7.9479623424e-08,1.9689133928e-07,7.024975885e-07,0.0012591316389,1.33,4.02,24,24,2,21,58
116.2878735,39.775243125,1560742747,0.0030067464308,0,6.9641394103e-07,0.0003092620111,0.00016005912317,1.1947684719e-07,2.0580429708e-07,1.0258065865e-07,0.0026035511382,1.41,4.02,16,16,2,21,59
116.362852,39.775479667,1560742267,0.0049840108833,0,1.5434164597e-06,7.3019515307e-05,4.3925548863e-05,1.0604884763e-06,6.2071931618e-06,3.2902975965e-07,0.0048850000963,0,0,6,6,0,21,100
116.36393647,39.774968667,1560742264,0.0046591637989,0,1.2978646555e-06,5.3442610511e-05,2.2322555704e-05,5.347333058e-07,4.9693532944e-06,5.8224742392e-08,0.0045882646812,2.3,4.11,30,30,2,21,101
116.36526314,39.774104143,1560742249,0.008144588303,0,1.060260073e-06,8.2450552504e-05,1.9847367232e-05,7.4061776026e-07,7.9503978231e-07,3.496992022e-08,0.0080486977865,1.53,4.11,14,14,2,21,102
116.41814493,39.774636,1560741774,0.0010356230139,0,5.8782630957e-07,0.00030546514636,7.2994568039e-05,2.9642803055e-07,6.2428763176e-07,6.0747572575e-08,0.00070613791706,0,0,28,28,0,21,131
116.2685254,39.776445467,1560742891,0.002046796623,0,5.0185763861e-07,0.00042004128646,0.00032502489305,4.6039562429e-07,2.716934513e-07,8.0944958016e-08,0.0013866831143,1.47,4.03,30,30,2,22,48
116.269385,39.775592,1560742875,0.003192443818,0,5.7852032142e-07,0.0005193642015,0.00026940177616,3.4299318809e-07,3.7673640119e-07,1.564965207e-08,0.0025304663542,0,0,2,2,0,22,49
116.2888002,39.7757486,1560742739,0.011449510708,0,8.3098799931e-07,0.00048889589585,0.00027298719717,1.6584946214e-07,3.6974356157e-07,3.1189620938e-08,0.010787681586,1.48,3.98,10,10,2,22,59
116.29004592,39.776447308,1560742733,0.0058328731128,0,7.1956256687e-07,0.00036628376264,0.00019796581439,2.0671851646e-07,6.571482288e-07,5.9186330469e-07,0.005343611145,2.07,3.98,26,26,2,22,60
116.29125883,39.777135833,1560742720,0.0046264731082,0,5.0894037167e-07,7.171435595e-05,4.2336239146e-05,1.6807442341e-07,2.2022427398e-07,1.0000251333e-07,0.0045277951664,1.44,3.98,12,12,2,22,61
116.3405322,39.7773083,1560742406,0.00086108656057,0,7.3870746432e-07,3.6015409292e-05,2.1794938448e-05,1.0719785056e-06,5.6249153116e-07,8.7038045605e-08,0.00081057146862,1.29,4.05,20,20,2,22,88
116.3423145,39.7772105,1560742396,0.0005015814389,0,4.2905949886e-07,2.5342204946e-05,1.8500428143e-05,2.9970920039e-06,3.378680839e-07,2.8144917278e-08,0.00046301818004,1.05,4,20,20,2,22,89
116.34404618,39.777113364,1560742385,0.00055695088269,0,4.3264942459e-07,2.5600940907e-05,1.9695259669e-05,1.8981494417e-06,4.1877997287e-07,7.2474969834e-08,0.00051529305796,0,0,22,22,0,22,90
116.345882,39.777010636,1560742374,0.00041033533994,0,4.4107328195e-07,3.4160582328e-05,4.0562033024e-05,1.6319317543e-06,7.2222819607e-07,4.0803436563e-08,0.00034081603203,1.13,4,22,22,2,22,91
116.34771991,39.776905455,1560742362,0.00073832863079,0,3.9703205555e-07,3.7896280741e-05,5.2743196847e-05,9.1411169032e-07,2.6191660189e-06,4.7085689057e-08,0.00065358411184,1.21,4.11,22,22,2,22,92
116.34948567,39.776802778,1560742351,0.00094364276392,0,4.1418470652e-07,2.7825479801e-05,4.2813145604e-05,9.5911580129e-07,4.8147488548e-06,4.0510517377e-08,0.00087274790264,1.25,4.11,18,18,2,22,93
116.3513064,39.7766989,1560742341,0.00058769064984,0,4.7649638362e-07,2.3852866044e-05,4.8502511812e-05,1.7978388081e-06,3.8346327256e-06,5.4633638064e-08,0.00051628128688,1.26,4.11,20,20,2,22,94
116.353154,39.776591,1560742331,0.0020928109152,0,5.1675873712e-07,5.4737840604e-05,9.5567265941e-05,1.9932348665e-06,2.969035046e-06,8.7947072393e-08,0.001952025913,1.92,4.11,22,22,2,22,95
116.35500111,39.776486,1560742320,0.0041229664532,0,5.7948253e-07,6.3055007184e-05,6.0317452748e-05,3.9012652886e-07,6.6471045392e-06,5.1797558845e-08,0.0040057852694,1.82,4.1,18,18,2,22,96
116.35664982,39.776390818,1560742310,0.0011687884509,0,4.1010464977e-07,6.0846624367e-05,6.6358873484e-05,3.7685578679e-07,5.2604798205e-06,1.057562964e-07,0.0010515969444,1.26,4.1,22,22,2,22,97
116.3585036,39.7762708,1560742299,0.00062546984188,0,4.9839896107e-07,5.6405895478e-05,5.4128901246e-05,4.7575192148e-07,1.3023364469e-05,7.279365745e-08,0.00051380700177,1.49,4.1,20,20,2,22,98
116.36030109,39.776090545,1560742288,0.0032963991132,0,6.0488475784e-07,4.043923369e-05,2.8281361867e-05,1.5104813823e-06,5.4810075983e-06,5.9611155977e-08,0.0032285307526,0,0,22,22,0,22,99
116.36191989,39.775764556,1560742277,0.0023370012263,0,9.7212742683e-07,3.2990328559e-05,1.8358877757e-05,1.061720486e-06,2.5137282602e-06,6.6364478144e-07,0.0022867511253,0,0,18,18,0,22,100
116.4186785,39.775978333,1560741760,0.00055381923494,0,4.1740260183e-07,0.00028345914938,7.7639615035e-05,3.0363794837e-07,3.44748742e-07,3.329451631e-08,0.00023626830024,0,0,12,12,0,22,131
