0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1933333377,0.16862745408,0.12500000186,0.11666666841,0.77651006888,0.21076923299,0.17173913348,0.13125000196,0.13020833543,0.1500000041,0.17619047988,0.17000000328,0.10000000149,0,0,0.10000000149,0.20000000298,0.10000000149,0.10000000149,0.10000000149,0.10000000149,0,0,0,0.22307692697,0.5069767455,0.62916666704,0.20000000298,0.10000000149,0,
8.5820224668,7.3143092023,2.0512437759,1.0596685084,1.4948186577,1.1477178484,3.250188674,4.9263157648,10.386298548,17.495555532,24.171830973,17.713425915,17.592193287,8.0974193488,0.99791665789,1.3248322178,1.5757709289,1.5844594506,1.8872000071,4.2930817495,4.8376068479,9.6007633796,35.444247841,34.822916701,2.29619048,1.5379999983,2.2458333348,2.0989473671,1.4270270465,1.2473684236,
11.174906355,6.0268092112,2.777611942,1.7617801006,8.0291079045,5.2016000163,12.202641551,2.4421052646,6.503680983,11.781666719,15.916197115,15.003935218,7.8483271595,7.2232258078,3.1582191734,5.1697986464,3.3421739107,6.4081080703,3.4327999976,6.0000000007,14.470085488,18.125954304,17.500000021,16.237499992,3.5150943268,3.1196078443,4.1374999881,7.3273683862,2.9432432541,5.81904761,
1.4095454557,2.2176829444,0.93035714215,0.52743362925,0.61094890633,0.73037036933,0.17887324231,0.16315789795,0.30820895737,0.16590909406,0.80315789541,0.8187692341,0.62699386935,0.53018867885,1.0292682956,2.2083333271,0.77977529143,5.1593023406,0.26250000205,0.71875000815,0.20000000298,2.0277227726,0.25517241605,0.15806451848,0.87894738348,0.22500000273,0.12727272917,7.5589285927,0.10000000149,0.10000000149,
0.83650793667,0.80000000672,1.4255814003,8.5999999754,0.89864865227,0.8333333383,0.66403509271,0.10000000149,0.70208333045,0.31956522199,0.35000000273,0.779338844,0.73284671771,0.63493976464,0.83620690169,0.48245615002,0.52741935531,1.3744186127,0.75897435653,6.2105263367,1.0538461429,1.5267857337,1.6781249964,1.7999999985,0.76666666792,1.5948717986,0.10000000149,0.71944444875,0.16666666915,0,
0.20000000671,0.39555555599,0.15000000317,0.14000000209,0.18333333607,0.18750000559,0.28333333321,0,0.25000000266,0.10000000149,0.27142857334,0.23333333433,0.17500000323,0.15000000224,0.11666666841,0.26363636892,0.12307692491,0.34000001103,0.14285714605,0.23333333308,0.30000000298,0.12857143049,0,0.10000000149,0.10000000149,0,0.10000000149,0.10000000149,0,0.10000000149,
81.413483188,87.330098839,94.342786077,96.426177819,90.327064514,93.891200195,84.49056584,92.902631559,84.698977485,74.975555462,66.466197232,70.901620417,77.846096599,85.065161256,95.761904866,93.793960008,95.07021288,91.974324407,94.589599609,88.025786034,81.26581179,73.858778568,56.583185831,57.801041484,94.169444367,93.957691926,93.279166857,90.955789425,95.689189602,93.066666739,
1.6152777672,1.551612904,1.5509434039,2.1311111199,2.530555538,2.1614034971,1.5629629559,1.4100000143,1.4204301007,1.5045454516,1.4250000119,1.6124087529,1.6770491756,2.0153846191,2.0424242309,2.9527777698,1.9657894718,1.6416666309,0,0,0,0,0,0,1.966666684,2.4499999881,1.5500000119,1.5785713962,2.2200000048,3.0199999809,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.10000000149,0.13333333532,0.10000000149,0.10000000149,0.64705882484,0.21666667114,0.14444444825,0.13333333532,0.12631579136,0.20000000546,0.10000000149,0.10000000149,0,0,0,0.10000000149,0.20000000671,0.10000000149,0,0,0,0,0,0,0.23333334178,0.45454545455,0.55000000447,0,0,0,
9.2222222835,7.2350364928,2.0377358429,0.95510204866,1.3604166585,1.1624999999,3.8391892146,4.086363619,9.4123077284,15.864705848,21.763888826,19.210000038,15.695384651,7.3174999714,0.86410256819,1.1238095225,1.3812500024,1.3333333324,1.667647055,3.870731715,4.2166666508,8.3971428599,33.667857238,32.763999977,2.2791666739,1.3071428463,1.9499999682,1.4307692303,1.4727272655,1.0599999979,
9.7259259366,5.9233576935,2.65283019,1.4830188725,7.0596153475,4.7461538636,10.637837794,2.6000000049,6.0723076964,10.188235263,12.949999915,14.901249983,6.7938461533,6.6774999492,2.630769218,4.6285714422,2.9562500163,6.3714286101,2.9999999965,5.0829268171,13.33333323,17.568571496,16.689285602,15.551999912,3.1125000548,2.7785714221,3.8000000119,7.584615432,2.8090909313,5.4600001335,
1.0212766038,2.2675675844,0.71562499274,0.58214285517,0.53125000279,0.72162162734,0.14736842403,0.28333333631,0.21388889249,0.12000000179,0.52399999559,0.60769230964,0.56315790136,0.44285714467,0.82608695587,2.0536585212,0.63888888185,6.2608695523,0.35999999642,0.63750000205,0.10000000149,1.7037037238,0.26666666816,0.15000000348,0.87499997392,0.20000000298,0.10000000149,8.7062499826,0,0,
0.50588235741,0.74833333654,1.3382352919,8.6200001344,0.85555555464,0.60000001267,0.53103448733,0,0.35384615797,0.27142857281,0.32500000112,0.92499999174,0.889743586,0.53750000615,0.57647058631,0.35000000604,0.49130435579,1.0142857113,0.50000000948,5.5000000643,0.6750000054,0.86666666882,1.2249999968,1.6000000164,0.78666665951,1.3599999972,0.10000000149,0.6000000082,0.10000000149,0,
0,0.28181817992,0.10000000149,0.16666667163,0.10000000149,0.10000000149,0.15000000224,0,0.15000000224,0,0,0,0.10000000149,0,0,0.16666667163,0,0.30000001192,0,0.10000000149,0.10000000149,0,0,0,0,0,0,0,0,0,
82.324073756,87.5080292,94.526414691,96.792452254,91.244230564,94.344615408,85.636486827,93.509091117,86.012308223,77.719607709,70.924999661,69.945000124,80.213846236,86.340000343,96.392307184,94.507143111,95.541667144,92.283333551,95.29999991,89.360976056,82.906667328,75.54285747,58.617856979,60.220000153,94.450000445,94.664285932,93.916667938,91.280769348,95.809091741,93.480000305,
1.5914893531,1.5537037044,1.5305555628,2.1060606169,2.5804877921,2.1162790587,1.5666666649,1.4100000143,1.427160489,1.5354838602,1.4238095284,1.5898550628,1.744827587,1.9666666587,2.0782608519,3.08148147,1.9365853653,1.6444444259,0,0,0,0,0,0,1.8636363474,2.4818181775,1.5500000119,1.5727272576,2.2500000199,3.0199999809,
